compare	Code_1	Code_2	Time of departure/entry_1	Time of departure/entry_2	Departure aerodrome_1	Departure aerodrome_2	Arrival aerodrome_1	Arrival aerodrome_2	Flight identification_1	Flight identification_2	Main Exemption code_1	Main Exemption code_2	Type of aircraft_1	Type of aircraft_2	Operator_1	Operator_2	Aircraft Registration_1	Aircraft Registration_2	Comment1_1	Comment1_2	Flight date_1	Flight date_2	IFPLID_1	IFPLID_2	Planned_aerodrome_1	Planned_aerodrome_2	Charging_zone_overflow_1	Charging_zone_overflow_2	Entry_point_1	Entry_point_2	Exit_point_1	Exit_point_2	Sup_exemption_code_1	Sup_exemption_code_2	Source of the Aircraft Address_1	Source of the Aircraft Address_2	24-bit Aircraft Address_1	24-bit Aircraft Address_2	Comment2_1	Comment2_2
0	F	F	1527	1527	LFPO	LFPO	DAAG	DAAG	DAH1005  	DAH1005  	Z	Z	A332   	A332   	Z  	Z  	7TVJZ    	7TVJZ    			240316	240316	AA56947701	AA56947701												1.0		0A0048		
0	F	F	1516	1516	LFPG	LFPG	LPPT	LPPT	AFR1194  	AFR1194  	Z	Z	BCS3   	BCS3   	Z  	Z  	FHZUT    	FHZUT    			240316	240316	AA56958931	AA56958931												1.0		39E693		
0	F	F	1544	1544	LFRS	LFRS	LPPR	LPPR	EJU35VA  	EJU35VA  	Z	Z	A320   	A320   	Z  	Z  	OEIJI    	OEIJI    			240316	240316	AA56950616	AA56950616												1.0		440185		
0	F	F	1554	1554	LFPO	LFPO	LIRF	LIRF	EJU13AY  	EJU13AY  	Z	Z	A320   	A320   	Z  	Z  	OEIJK    	OEIJK    			240316	240316	AA56951358	AA56951358												1.0		440095		
0	F	F	1525	1525	LFPO	LFPO	DAOO	DAOO	TVF99VK  	TVF99VK  	Z	Z	B738   	B738   	Z  	Z  	FGZHR    	FGZHR    			240316	240316	AA56952631	AA56952631												1.0		3964F1		
0	F	F	1545	1545	LFQB	LFQB	LFQA	LFQA	FGJCL    	FGJCL    	Z	Z	P28T   	P28U   	Z  	Z  	         	FGJCL    			240316	240316	AA56962308	AA56962308												1.0		39244B		
0	F	F	1531	1531	LFPO	LFPO	DAAG	DAAG	AFR7638  	AFR7638  	Z	Z	A318   	A318   	Z  	Z  	FGUGN    	FGUGN    			240316	240316	AA56954520	AA56954520												1.0		3950CD		
0	F	F	1513	1513	LFBZ	LFBZ	EGTK	EGTK	MMCBE    	MMCBE    	Z	Z	C25M   	C25M   	Z  	Z  	MMCBE    	MMCBE    			240316	240316	AA56900879	AA56900879												1.0		424C0E		
0	F	F	1541	1541	LFPG	LFPG	KMIA	KMIA	AFR092   	AFR092   	Z	Z	B77W   	B77W   	Z  	Z  	FGZNR    	FGZNR    			240316	240316	AA56962226	AA56962226												1.0		3965B1		
0	F	F	1616	1616	LFAT	LFAT	LFOP	LFOP	FGNTS    	FGNTS    	Z	Z	DA42   	DA42   	Z  	Z  	PVTOR    	FGNTS    			240316	240316	AA56962635	AA56962635												1.0		393672		
0	F	F	1528	1528	LFPG	LFPG	DXXX	DXXX	AFR860   	AFR860   	Z	Z	A332   	A332   	Z  	Z  	FGZCG    	FGZCG    			240316	240316	AA56959934	AA56959934												1.0		396446		
0	F	F	1602	1602	LFBD	LFBD	LPPT	LPPT	EJU15ER  	EJU15ER  	Z	Z	A320   	A320   	Z  	Z  	OEIZH    	OEIZH    			240316	240316	AA56950906	AA56950906												1.0		440209		
0	F	F	1606	1606	LFPG	LFPG	EDDK	EDDK	FDX5024  	FDX5024  	Z	Z	B77L   	B77L   	Z  	Z  	N856F    	N856FD   			240316	240316	AA56962481	AA56962481												1.0		ABBE23		
0	F	F	1404	1404	LFPM	LFPM	LFOU	LFOU	ASR137   	ASR137   	Z	Z	BN2P   	BN2P   	Z  	Z  	FGDHD    	FGDHD    			240316	240316	AA56962613	AA56962613												1.0		390CE3		
0	F	F	1531	1531	LFPG	LFPG	LEVC	LEVC	TAY5LC   	TAY5LC   	Z	Z	B738   	B738   	Z  	Z  	OEIWB    	OEIWB    			240316	240316	AA56957742	AA56957742												1.0		440AF4		
0	F	F	1610	1610	LFKC	LFKC	LFMN	LFMN	CCM57EF  	CCM57EF  	Z	Z	AT76   	AT76   	Z  	Z  	FHXKE    	FHXKE    			240316	240316	AA56945165	AA56945165												1.0		39DD44		
0	F	F	1615	1615	LFMN	LFMN	LIML	LIML	VJT793   	VJT793   	Z	Z	GL7T   	GL7T   	Z  	Z  	9HVIO    	9HVIO    			240316	240316	AA56965566	AA56965566												1.0		4D243D		
0	F	F	1539	1539	LFPO	LFPO	LEVC	LEVC	VLG543T  	VLG543T  	Z	Z	A320   	A320   	Z  	Z  	ECMES    	ECMES    			240316	240316	AA56952273	AA56952273												1.0		344693		
0	F	F	1537	1537	LFPG	LFPG	LFRB	LFRB	AFR9458  	AFR9458  	Z	Z	E170   	E170   	Z  	Z  	FHBXJ    	FHBXJ    			240316	240316	AA56939869	AA56939869												1.0		3986E9		
0	F	F	1535	1535	LFPG	LFPG	GMMX	GMMX	EJU52KE  	EJU52KE  	Z	Z	A320   	A320   	Z  	Z  	OEIZL    	OEIZL    			240316	240316	AA56950049	AA56950049												1.0		4400B7		
0	F	F	1629	1629	LFSB	LFSB	LTFJ	LTFJ	THY4JZ   	THY4JZ   	Z	Z	B738   	B738   	Z  	Z  	TCJFM    	TCJFM    			240316	240316	AA56958589	AA56958589												1.0		4BA8CD		
0	F	F	1624	1624	LFPB	LFPB	EGLF	EGLF	VJH313   	VJH313   	Z	Z	C56X   	C56X   	Z  	Z  	DCRTP    	DCRTP    			240316	240316	AA56945939	AA56945939												1.0		3CEEE1		
0	F	F	1530	1530	LFBH	LFBH	LFOT	LFOT	FHMZA1   	FHMZA1   	Z	Z	P06T   	P06T   	Z  	Z  	         	FHMZA    			240316	240316	AA56964963	         																
0	F	F	1605	1605	LFRS	LFRS	GMMN	GMMN	TVF60ZK  	TVF60ZK  	Z	Z	B738   	B738   	Z  	Z  	FHUYX    	FHUYX    			240316	240316	AA56953379	AA56953379												1.0		39D317		
0	F	F	1614	1614	LFPB	LFPB	LSGG	LSGG	LEA411D  	LEA411D  	Z	Z	FA7X   	FA7X   	Z  	Z  	FHECD    	FHECD    			240316	240316	AA56962466	AA56962466												1.0		399043		
0	F	F	1626	1626	LFPG	LFPG	EGBB	EGBB	AFR1064  	AFR1064  	Z	Z	E190   	E190   	Z  	Z  	FHBLB    	FHBLB    			240316	240316	AA56940604	AA56940604												1.0		398561		
0	F	F	1547	1547	LFMV	LFMV	LFMP	LFMP	HBLVB    	HBLVB    	Z	Y	DA42   	DA42   	Z  	Y  	HORIZ    	HBLVB    			240316	240316	AA56964633	AA56964633												1.0		4B1F2F		
0	F	F	1541	1541	LFPO	LFPO	LPPT	LPPT	TVF41NF  	TVF41NF  	Z	Z	A20N   	A20N   	Z  	Z  	FGNEO    	FGNEO    			240316	240316	AA56952872	AA56952872												1.0		39348E		
0	F	F	1544	1544	LFPO	LFPO	GMMN	GMMN	RAM765B  	RAM765B  	Z	Z	B738   	B738   	Z  	Z  	CNROP    	CNROP    			240316	240316	AA56956501	AA56956501												1.0		02007A		
0	F	F	1636	1636	LFSB	LFSB	LHBP	LHBP	WZZ1ZR   	WZZ1ZR   	Z	Z	A321   	A321   	Z  	Z  	HALTC    	HALTC    			240316	240316	AA56963276	AA56963276												1.0		471EFC		
0	F	F	1503	1503	LFAT	LFAT	LFBL	LFBL	FGGZN    	FGGZN    	Z	Z	PA32   	P32R   	Z  	Z  	FGGZN    	FGGZN    			240316	240316	AA56963592	AA56963592												1.0		391B2D		
0	F	F	1555	1555	LFPO	LFPO	DIAP	DIAP	CRL984   	CRL984   	Z	Z	A333   	A333   	Z  	Z  	FHROK    	FHROK    			240316	240316	AA56961497	AA56961497												1.0		39C5CA		
0	F	F	1535	1535	LFQA	LFQA	LFRS	LFRS	N67BP    	N67BP    	Z	Z	TBM9   	TBM9   	Z  	Z  	N67BP    	N67BP    			240316	240316	AA56963273	AA56963273												1.0		A8D986		
0	F	F	1537	1537	LFAT	LFAT	LFPT	LFPT	FGCSM    	FGCSM    	Z	Z	C172   	C172   	Z  	Z  	         	FGCSM    			240316	240316	AA56960875	AA56960875												1.0		390A4C		
0	F	F	1605	1605	LFLH	LFLH	LFLN	LFLN	FGZBI    	FGZBI    	Z	Y	C182   	C182   	Z  	Y  	         	FGZBI    			240316	240316	AA56964283	AA56964283												1.0		396428		
0	F	F	1608	1608	LFPG	LFPG	MUHA	MUHA	AFR816   	AFR816   	Z	Z	B772   	B772   	Z  	Z  	FGSPK    	FGSPK    			240316	240316	AA56962190	AA56962190												1.0		3949EA		
0	F	F	1552	1552	LFPO	LFPO	LEZL	LEZL	TVF86QK  	TVF86QK  	Z	Z	B738   	B738   	Z  	Z  	FGZHU    	FGZHU    			240316	240316	AA56953148	AA56953148												1.0		3964F4		
0	F	F	1558	1558	LFOB	LFOB	LEBL	LEBL	RYR89CE  	RYR89CE  	Z	Z	B738   	B738   	Z  	Z  	EIEKC    	EIEKC    			240316	240316	AA56955971	AA56955971												1.0		4CA801		
0	F	F	1530	1530	LFCL	LFCL	LFMK	LFMK	FHCGA    	FHCGA    	Z	Z	SR20   	SR20   	Z  	Z  	         	FHCGA    			240316	240316	AA56963453	AA56963453												1.0		3988C0		
0	F	F	1544	1544	LFBT	LFBT	LFPO	LFPO	VOE2182  	VOE2182  	Z	Z	A319   	A319   	Z  	Z  	ECMTB    	ECMTB    			240316	240316	AA56953046	AA56953046												1.0		3455D6		
0	F	F	1555	1555	LFPG	LFPG	LPPR	LPPR	EJU84TL  	EJU84TL  	Z	Z	A320   	A320   	Z  	Z  	OEICJ    	OEICJ    			240316	240316	AA56951273	AA56951273												1.0		440C96		
0	F	F	1602	1602	LFPO	LFPO	LPPT	LPPT	TAP433   	TAP433   	Z	Z	A320   	A320   	Z  	Z  	CSTNQ    	CSTNQ    			240316	240316	AA56951918	AA56951918												1.0		4951D1		
0	F	F	1555	1555	LFKA	LFKA	LFPN	LFPN	FHIVE    	FHIVE    	Z	Z	SR22   	SR22   	Z  	Z  	         	FHIVE    			240316	240316	         	AA56965407												1.0		39A2A4		
0	F	F	1610	1610	LFPO	LFPO	DAAG	DAAG	TVF26UR  	TVF26UR  	Z	Z	B738   	B738   	Z  	Z  	FGZHC    	FGZHC    			240316	240316	AA56953060	AA56953060												1.0		3964E2		
0	F	F	1656	1656	LFSB	LFSB	EDDM	EDDM	DLH5PP   	DLH5PP   	Z	Z	CRJ9   	CRJ9   	Z  	Z  	DACNH    	DACNH    			240316	240316	AA56962120	AA56962120												1.0		3C4DC8		
0	F	F	1558	1558	LFBO	LFBO	EGLL	EGLL	BAW379   	BAW379   	Z	Z	A320   	A320   	Z  	Z  	GEUYK    	GEUYK    			240316	240316	AA56953449	AA56953449												1.0		40649F		
0	F	F	1608	1608	LFPO	LFPO	LEMG	LEMG	VLG1QJ   	VLG1QJ   	Z	Z	A321   	A321   	Z  	Z  	ECMRF    	ECMRF    			240316	240316	AA56954726	AA56954726												1.0		3453C3		
0	F	F	1649	1649	LFMN	LFMN	LFKB	LFKB	CCM42VO  	CCM42VO  	Z	Z	AT76   	AT76   	Z  	Z  	FHXKU    	FHXKU    			240316	240316	AA56945154	AA56945154												1.0		39DD54		
0	F	F	1604	1604	LFPO	LFPO	LPPR	LPPR	TAP455   	TAP455   	Z	Z	E190   	E190   	Z  	Z  	CSTPT    	CSTPT    			240316	240316	AA56953152	AA56953152												1.0		495214		
0	F	F	1630	1630	LFRB	LFRB	LFEC	LFEC	FHSXB    	FHSXB    	Z	Z	DA40   	DA40   	Z  	Z  	IROIS    	FHSXB    			240316	240316	AA56945763	AA56945763												1.0		39CAE1		
0	F	F	1606	1606	LFPO	LFPO	LPPT	LPPT	VLG8DC   	VLG8DC   	Z	Z	A321   	A321   	Z  	Z  	ECMQB    	ECMQB    			240316	240316	AA56955232	AA56955232												1.0		34535A		
0	F	F	1641	1641	LFPB	LFPB	LSGG	LSGG	VJT645   	VJT645   	Z	Z	CRJ2   	CRJ2   	Z  	Z  	9HILB    	9HILB    			240316	240316	AA56962512	AA56962512												1.0		4D217A		
0	F	F	1738	1738	LFLN	LFLN	LFLM	LFLM	FGZBI    	FGZBI    	Z	Z	C182   	C182   	Z  	Z  	         	FGZBI    			240316	240316	AA56964361	AA56964361												1.0		396428		
0	F	F	1648	1648	LFPO	LFPO	LIRF	LIRF	VLG8276  	VLG8276  	Z	Z	A321   	A321   	Z  	Z  	ECMGZ    	ECMGZ    			240316	240316	AA56956359	AA56956359												1.0		34469A		
0	F	F	1634	1634	LFLC	LFLC	GMFF	GMFF	RYR9712  	RYR9712  	Z	Z	B738   	B738   	Z  	Z  	EIEFN    	EIEFN    			240316	240316	AA56965549	AA56965549												1.0		4CA769		
0	F	F	1707	1707	LFSB	LFSB	LICC	LICC	EZS31EM  	EZS31EM  	Z	Z	A320   	A320   	Z  	Z  	HBJXE    	HBJXE    			240316	240316	AA56952344	AA56952344												1.0		4B1A1E		
0	F	F	1708	1708	LFSB	LFSB	BKPR	BKPR	TDR1807  	TDR1807  	Z	Z	A319   	A319   	Z  	Z  	9ABTJ    	9ABTJ    			240316	240316	AA56939671	AA56939671												1.0		501C11		
0	F	F	1611	1611	LFPO	LFPO	LPPR	LPPR	TVF83FR  	TVF83FR  	Z	Z	B738   	B738   	Z  	Z  	FGZHS    	FGZHS    			240316	240316	AA56953307	AA56953307												1.0		3964F2		
0	F	F	1650	1650	LFPB	LFPB	LIMG	LIMG	MJSTA    	MJSTA    	Z	Z	GL5T   	GL5T   	Z  	Z  	MJSTA    	MJSTA    			240316	240316	AA56942341	AA56942341												1.0		424B97		
0	F	F	1648	1648	LFPG	LFPG	LIRF	LIRF	AFR24QA  	AFR24QA  	Z	Z	BCS3   	BCS3   	Z  	Z  	FHZUI    	FHZUI    			240316	240316	AA56960869	AA56960869												1.0		39E688		
0	F	F	1620	1620	LFPG	LFPG	LEMG	LEMG	EJU4574  	EJU4574  	Z	Z	A319   	A319   	Z  	Z  	OELKY    	OELKY    			240316	240316	AA56951585	AA56951585												1.0		440C31		
0	F	F	1700	1700	LFPO	LFPO	LIPZ	LIPZ	EJU12NW  	EJU12NW  	Z	Z	A320   	A320   	Z  	Z  	OEIVT    	OEIVT    			240316	240316	AA56952278	AA56952278												1.0		4400EB		
0	F	F	1721	1721	LFGA	LFGA	EDFM	EDFM	N700VB   	N700VB   	Z	Z	TBM7   	TBM7   	Z  	Z  	N700V    	N700VB   			240316	240316	AA56966119	AA56966119												1.0		A9566B		
0	F	F	1701	1701	LFPO	LFPO	LIMC	LIMC	VLG8430  	VLG8430  	Z	Z	A321   	A321   	Z  	Z  	ECMOO    	ECMOO    			240316	240316	AA56950465	AA56950465												1.0		345314		
0	F	F	1631	1631	LFOB	LFOB	GMFF	GMFF	RYR1ER   	RYR1ER   	Z	Z	B738   	B738   	Z  	Z  	EIENJ    	EIENJ    			240316	240316	AA56955288	AA56955288												1.0		4CA8D5		
0	F	F	1642	1642	LFPG	LFPG	TNCM	TNCM	AFR498   	AFR498   	Z	Z	A332   	A332   	Z  	Z  	FGZCO    	FGZCO    			240316	240316	AA56963558	AA56963558												1.0		39644E		
0	F	F	1704	1704	LFPO	LFPO	FMEE	FMEE	AFR648   	AFR648   	Z	Z	B77W   	B77W   	Z  	Z  	FGZNL    	FGZNL    			240316	240316	AA56961690	AA56961690												1.0		3965AB		
0	F	F	1703	1703	LFPO	LFPO	LIML	LIML	EJU43ZW  	EJU43ZW  	Z	Z	A320   	A320   	Z  	Z  	OEINF    	OEINF    			240316	240316	AA56952526	AA56952526												1.0		440237		
0	F	F	1719	1719	LFSB	LFSB	LWSK	LWSK	WZZ77PH  	WZZ77PH  	Z	Z	A320   	A320   	Z  	Z  	HALWV    	HALWV    			240316	240316	AA56956597	AA56956597												1.0		471F5D		
0	F	F	1629	1629	LFOB	LFOB	LPPR	LPPR	RYR5P    	RYR5P    	Z	Z	B738   	B738   	Z  	Z  	EIEKI    	EIEKI    			240316	240316	AA56956276	AA56956276												1.0		4CA808		
0	F	F	1724	1724	LFSB	LFSB	LTFM	LTFM	THY6LW   	THY6LW   	Z	Z	B738   	B738   	Z  	Z  	TCJVL    	TCJVL    			240316	240316	AA56964640	AA56964640												1.0		4BAACC		
0	F	F	1637	1637	LFPO	LFPO	LEMD	LEMD	AEA99QP  	AEA99QP  	Z	Z	B738   	B738   	Z  	Z  	ECMKL    	ECMKL    			240316	240316	AA56957365	AA56957365												1.0		345218		
0	F	F	1711	1711	LFBD	LFBD	LEMD	LEMD	ANE76XY  	ANE76XY  	Z	Z	CRJX   	CRJX   	Z  	Z  	ECMJP    	ECMJP    			240316	240316	AA56956926	AA56956926												1.0		3451D9		
0	F	F	1720	1720	LFPG	LFPG	EGLL	EGLL	AFR61FL  	AFR61FL  	Z	Z	BCS3   	BCS3   	Z  	Z  	FHZUQ    	FHZUQ    			240316	240316	AA56960912	AA56960912												1.0		39E690		
0	F	F	1630	1630	LFOP	LFOP	LFPN	LFPN	FGNTS    	FGNTS    	Z	Z	DA42   	DA42   	Z  	Z  	PVT.O    	FGNTS    			240316	240316	AA56962666	AA56962666												1.0		393672		
0	F	F	1709	1709	LFEC	LFEC	LFRB	LFRB	FHSXB    	FHSXB    	Z	Z	DA40   	DA40   	Z  	Z  	IROIS    	FHSXB    			240316	240316	AA56945791	AA56945791												1.0		39CAE1		
0	F	F	1731	1731	LFSB	LFSB	DTTA	DTTA	LBT167   	LBT167   	Z	Z	A320   	A320   	Z  	Z  	TSING    	TSING    			240316	240316	AA56960920	AA56960920												1.0		02A1A6		
0	F	F	1645	1645	LFPB	LFPB	LFRI	LFRI	FHJPH    	FHJPH    	Z	Z	C510   	C510   	Z  	Z  	FHJPH    	FHJPH    			240316	240316	AA56937325	AA56937325												1.0		39A5E7		
0	F	F	1643	1643	LFPO	LFPO	LEMD	LEMD	IBE34PF  	IBE34PF  	Z	Z	A321   	A321   	Z  	Z  	ECJRE    	ECJRE    			240316	240316	AA56962469	AA56962469												1.0		3423C4		
0	F	F	1724	1724	LFPG	LFPG	EDDF	EDDF	DLH2F    	DLH2F    	Z	Z	A320   	A320   	Z  	Z  	DAIZA    	DAIZA    			240316	240316	AA56959948	AA56959948												1.0		3C6741		
0	F	F	1635	1635	LFPG	LFPG	LFBO	LFBO	AFR9420  	AFR9420  	Z	Z	A320   	A320   	Z  	Z  	FHBND    	FHBND    			240316	240316	AA56960580	AA56960580												1.0		3985A3		
0	F	F	1658	1658	LFBD	LFBD	EGSS	EGSS	RYR123B  	RYR123B  	Z	Z	B38M   	B38M   	Z  	Z  	EIIGK    	EIIGK    			240316	240316	AA56957945	AA56957945												1.0		4CADBD		
0	F	F	1645	1645	LFPG	LFPG	GMMN	GMMN	RAM789H  	RAM789H  	Z	Z	B738   	B738   	Z  	Z  	CNRGK    	CNRGK    			240316	240316	AA56956667	AA56956667												1.0		0200FB		
0	F	F	1707	1707	LFRS	LFRS	LEMD	LEMD	ANE14EM  	ANE14EM  	Z	Z	CRJX   	CRJX   	Z  	Z  	ECLJX    	ECLJX    			240316	240316	AA56956983	AA56956983												1.0		34368C		
0	F	F	1618	1618	LFRG	LFRG	LFPN	LFPN	BLT388C  	BLT388C  	Z	Z	C172   	C172   	Z  	Z  	FHEEL    	FHEEL    			240316	240316	AA56943465	AA56943465												1.0		39908B		
0	F	F	1710	1710	LFMP	LFMP	LFMT	LFMT	HBLVB    	HBLVB    	Z	Y	DA42   	DA42   	Z  	Y  	HORIZ    	HBLVB    			240316	240316	AA56964648	AA56964648												1.0		4B1F2F		
0	F	F	1651	1651	LFPG	LFPG	SKBO	SKBO	AFR422   	AFR422   	Z	Z	A359   	A359   	Z  	Z  	FHTYK    	FHTYK    			240316	240316	AA56963025	AA56963025												1.0		39CF0A		
0	F	F	1650	1650	LFQA	LFQA	LFPM	LFPM	FGAQT    	FGAQT    	Z	Z	C172   	C172   	Z  	Z  	         	FGAQT    			240316	240316	AA56965100	AA56965100												1.0		390213		
0	F	F	1629	1629	LFOZ	LFOZ	LFBP	LFBP	FHSTI    	FHSTI    	Z	Z	PAY2   	PAY2   	Z  	Z  	         	FHSTI    			240316	240316	AA56960307	AA56960307												1.0		39CA68		
0	F	F	1658	1658	LFPO	LFPO	LEMD	LEMD	TVF86WB  	TVF86WB  	Z	Z	B738   	B738   	Z  	Z  	FHUYZ    	FHUYZ    			240316	240316	AA56954127	AA56954127												1.0		39D319		
0	F	F	1630	1630	LFAT	LFAT	LFPN	LFPN	N217ET   	N217ET   	Z	Z	SR22   	SR22   	Z  	Z  	         	N217ET   			240316	240316	AA56965336	AA56965336												1.0		A1D3F9		
0	F	F	1658	1550	LFTZ	LFTZ	LFPN	LFPN	N850LD   	N850LD   	Z	Z	TBM8   	TBM8   	Z  	Z  	         	N850LD   			240316	240316	AA56962873	AA56962873												1.0		ABA856		
0	F	F	1654	1654	LFPO	LFPO	LPPR	LPPR	TVF85BQ  	TVF85BQ  	Z	Z	B738   	B738   	Z  	Z  	FGZHM    	FGZHM    			240316	240316	AA56954040	AA56954040												1.0		3964EC		
0	F	F	1755	1755	LFSB	LFSB	BKPR	BKPR	EZS29DT  	EZS29DT  	Z	Z	A320   	A320   	Z  	Z  	HBJXN    	HBJXN    			240316	240316	AA56952537	AA56952537												1.0		4B1A27		
0	F	F	1707	1707	LFOH	LFOH	LFLC	LFLC	AIA025   	AIA025   	Z	Z	E145   	E145   	Z  	Z  	FHGYM    	FHGYM    			240316	240316	AA56956292	AA56956292												1.0		399B0C		
0	F	F	1758	1758	LFSB	LFSB	LTFJ	LTFJ	PGT2NH   	PGT2NH   	Z	Z	A21N   	A21N   	Z  	Z  	TCRDP    	TCRDP    			240316	240316	AA56959964	AA56959964												1.0		4BC890		
0	F	F	1713	1713	LFPO	LFPO	LEBL	LEBL	VLG36VA  	VLG36VA  	Z	Z	A321   	A321   	Z  	Z  	ECMMU    	ECMMU    			240316	240316	AA56956814	AA56956814												1.0		345249		
0	F	F	1737	1737	LFPG	LFPG	FIMP	FIMP	AFR470   	AFR470   	Z	Z	A359   	A359   	Z  	Z  	FHTYC    	FHTYC    			240316	240316	AA56963221	AA56963221												1.0		39CF02		
0	F	F	1655	1655	LFBO	LFBO	LFPO	LFPO	AFR28MB  	AFR28MB  	Z	Z	A320   	A320   	Z  	Z  	FGKXG    	FGKXG    			240316	240316	AA56960900	AA56960900												1.0		392AE6		
0	F	F	1741	1741	LFPG	LFPG	LSGG	LSGG	AFR18MA  	AFR18MA  	Z	Z	BCS3   	BCS3   	Z  	Z  	FHZUM    	FHZUM    			240316	240316	AA56961314	AA56961314												1.0		39E68C		
0	F	F	1718	1718	LFPO	LFPO	LEPA	LEPA	VLG30UQ  	VLG30UQ  	Z	Z	A320   	A320   	Z  	Z  	ECLOP    	ECLOP    			240316	240316	AA56953831	AA56953831												1.0		344158		
0	F	F	1750	1750	LFBO	LFBO	LPPT	LPPT	TAP493   	TAP493   	Z	Z	E195   	E195   	Z  	Z  	CSTTX    	CSTTX    			240316	240316	AA56954760	AA56954760												1.0		495298		
0	F	F	1810	1810	LFMN	LFMN	LTFM	LTFM	THY5XX   	THY5XX   	Z	Z	A321   	A321   	Z  	Z  	TCJRN    	TCJRN    			240316	240316	AA56965219	AA56965219												1.0		4BAA4E		
0	F	F	1756	1756	LFKJ	LFKJ	LFMN	LFMN	CCM38BI  	CCM38BI  	Z	Z	AT76   	AT76   	Z  	Z  	FHXKI    	FHXKI    			240316	240316	AA56945123	AA56945123												1.0		39DD48		
0	F	F	1721	1721	LFPO	LFPO	LPPT	LPPT	TAP435   	TAP435   	Z	Z	A319   	A319   	Z  	Z  	CSTTP    	CSTTP    			240316	240316	AA56954034	AA56954034												1.0		495290		
0	F	F	1812	1812	LFPG	LFPG	EGLL	EGLL	BAW323V  	BAW323V  	Z	Z	A320   	A320   	Z  	Z  	GEUYG    	GEUYG    			240316	240316	AA56954813	AA56954813												1.0		40624E		
0	F	F	1810	1810	LFQQ	LFQQ	LFQQ	LFQQ	SAMU59   	SAMU59   	Z	Z	EC35   	EC45   	Z  	Z  	         	FHNOR    			240316	240316	         	AA56967275												1.0		39B5D1		
0	F	F	1730	1730	LFPO	LFPO	GMMN	GMMN	RAM771T  	RAM771T  	Z	Z	B738   	B738   	Z  	Z  	CNROB    	CNROB    			240316	240316	AA56957744	AA56957744												1.0		02005A		
0	F	F	1758	1758	LFKB	LFKB	LFMN	LFMN	CCM20XQ  	CCM20XQ  	Z	Z	AT76   	AT76   	Z  	Z  	FHXKU    	FHXKU    			240316	240316	AA56945098	AA56945098												1.0		39DD54		
0	F	F	1822	1822	LFPO	LFPO	EGKK	EGKK	VLG5AG   	VLG5AG   	Z	Z	A321   	A321   	Z  	Z  	ECMGY    	ECMGY    			240316	240316	AA56953680	AA56953680												1.0		344699		
0	F	F	1747	1747	LFPG	LFPG	DIAP	DIAP	AFR712   	AFR712   	Z	Z	B77W   	B77W   	Z  	Z  	FGSQX    	FGSQX    			240316	240316	AA56963278	AA56963278												1.0		394A17		
0	F	F	1742	1742	LFBO	LFBO	EGSS	EGSS	RYR94LE  	RYR94LE  	Z	Z	B738   	B738   	Z  	Z  	9HQBS    	9HQBS    			240316	240316	AA56955295	AA56955295												1.0		4D2215		
0	F	F	1740	1740	LFPG	LFPG	GMMN	GMMN	AFR59BC  	AFR59BC  	Z	Z	A320   	A320   	Z  	Z  	FGKXP    	FGKXP    			240316	240316	AA56961401	AA56961401												1.0		392AEF		
0	F	F	1835	1835	LFSB	LFSB	EDDF	EDDF	DLH6AW   	DLH6AW   	Z	Z	CRJ9   	CRJ9   	Z  	Z  	DACNP    	DACNP    			240316	240316	AA56955523	AA56955523												1.0		3C4DD0		
0	F	F	1810	1810	LFPO	LFPO	EGNX	EGNX	EZE48AF  	EZE48AF  	Z	Z	AT76   	AT76   	Z  	Z  	GIACZ    	GIACZ    			240316	240316	AA56941350	AA56941350												1.0		40750B		
0	F	F	1751	1751	LFPO	LFPO	LEBL	LEBL	TVF82PD  	TVF82PD  	Z	Z	B738   	B738   	Z  	Z  	FHUYS    	FHTVR    			240316	240316	AA56954769	AA56954769												1.0		39CEB1		
0	F	F	1756	1756	LFPM	LFPM	LFPT	LFPT	FGAQT    	FGAQT    	Z	Z	C172   	C172   	Z  	Z  	         	FGAQT    			240316	240316	AA56965897	AA56965897												1.0		390213		
0	F	F	1832	1832	LFPG	LFPG	EGKK	EGKK	EZY47GB  	EZY47GB  	Z	Z	A319   	A319   	Z  	Z  	GEZBU    	GEZBU    			240316	240316	AA56953612	AA56953612												1.0		4010E9		
0	F	F	1826	1826	LFBD	LFBD	LEMG	LEMG	RYR26CX  	RYR26CX  	Z	Z	B738   	B738   	Z  	Z  	9HQCJ    	9HQCJ    			240316	240316	AA56958020	AA56958020												1.0		4D2226		
0	F	F	1743	1743	LFPO	LFPO	LFBT	LFBT	VOE2183  	VOE2183  	Z	Z	A319   	A319   	Z  	Z  	ECMTB    	ECMTB    			240316	240316	AA56955124	AA56955124												1.0		3455D6		
0	F	F	1845	1845	LFMN	LFMN	EDDM	EDDM	DLH44T   	DLH44T   	Z	Z	A319   	A319   	Z  	Z  	DAIBP    	DAIBP    			240316	240316	AA56944244	AA56944244												1.0		3C6450		
0	F	F	1751	1751	LFPG	LFPG	LEMD	LEMD	IBE34VZ  	IBE34VZ  	Z	Z	A320   	A320   	Z  	Z  	ECIZH    	ECIZH    			240316	240316	AA56963607	AA56963607												1.0		3420CB		
0	F	F	1758	1758	LFPO	LFPO	GMMN	GMMN	JAF11D   	JAF11D   	Z	Z	B737   	B737   	Z  	Z  	OOJAR    	OOJAR    			240316	240316	AA56955362	AA56955362												1.0		44A832		
